"EmployeeID","EmployeeName","JobTitle","Email","Phone","Manager"
"267","Charles Mckay","Scrum Master","charles_mckay@brlda.gov","	+1-340-931-5259","Lauren Smith MD"
"268","Rick Hickman","Project Manager","rick_hickman@brlda.gov","231-888-4387x4769","Lawrence Smith"
"269","Danielle Clark","Data Scientist","danielle_clark@brlda.gov","(671)323-8354","Julia Cooper"
"270","Angela Miller","Data Scientist","angela_miller@brlda.gov","(279)346-7143","Christopher Stewart"
"271","Jerry Hardy","Data Analyst","jerry_hardy@brlda.gov","001-424-179-6375","Jose Sharp"
"272","Scott Bolton","Business Analyst","scott_bolton@brlda.gov","828-271-1101x6065","Bailey Rodriguez"
"273","Ronald Mejia","Machine Learning Engineer","ronald_mejia@brlda.gov","337.564.3414","Heidi Thomas"
"274","Victoria Martin","Data Scientist","victoria_martin@brlda.gov","151-473-5702","Deanna Brown"
"275","Elijah Thompson","Program Manager","elijah_thompson@brlda.gov","001-591-481-7006x541","Christopher Reilly"
"276","Cynthia Warren","Scrum Master","cynthia_warren@brlda.gov","001-539-841-3771x596","Philip Duncan"
"277","Brittney Rowe","Business Analyst","brittney_rowe@brlda.gov","751.853.5426x712","Phillip Harris"
"278","Shelby Barnes","Machine Learning Engineer","shelby_barnes@brlda.gov","755.481.0232x2533","Micheal Doyle"
"279","Whitney Smith","Statistician","whitney_smith@brlda.gov","864-065-1124","Kathleen Rivera"
"280","Jeremy Summers","Data Engineer","jeremy_summers@brlda.gov","001-588-314-5289","Briana Harris"
"281","Mary Wyatt","Machine Learning Engineer","mary_wyatt@brlda.gov","(285)531-4560","Danielle Grant"
"282","Jessica Taylor","Project Manager","jessica_taylor@brlda.gov","(505)445-6625x03739","Maria Smith"
"283","Wanda Wagner","Program Manager","wanda_wagner@brlda.gov","(501)576-8201x3941","Maria Hensley"
"284","Rhonda Browning","Program Manager","rhonda_browning@brlda.gov","001-257-249-1890x025","Chelsea Walker DDS"
"285","Lauren Lee","Data Engineer","lauren_lee@brlda.gov","001-687-717-2338x20688","Elijah Melton"
"286","Jennifer Johnson","Quality Assurance Analyst","jennifer_johnson@brlda.gov","(429)753-4608x36789","Tyler Peters"
"287","Cynthia Jones","Data Engineer","cynthia_jones@brlda.gov","	+1-606-610-9941","Scott Bradley"
"288","Theresa Colon","Scrum Master","theresa_colon@brlda.gov","	+1-318-642-7975x75527","Chase West"
"289","Tiffany Chandler","Business Analyst","tiffany_chandler@brlda.gov","(117)884-1292x909","Kevin Hall"
"290","Richard Stewart","Quality Assurance Analyst","richard_stewart@brlda.gov","851.231.5123x3500","Robert Ray"
"291","Theresa Wolf","Statistician","theresa_wolf@brlda.gov","009.266.7600x046","Raymond Carter"
"292","Billy Cabrera","Project Manager","billy_cabrera@brlda.gov","(915)262-1912","Andrew Walsh"
"293","Joel Holt","Business Analyst","joel_holt@brlda.gov","533-926-1481","Madison Harris"
"294","Andrew Morgan","Program Manager","andrew_morgan@brlda.gov","001-553-588-7646","Michael Marquez"
"295","Evan Stanley","Statistician","evan_stanley@brlda.gov","(788)527-7485x9439","Eric Richardson"
"296","Cheryl Williams","Data Engineer","cheryl_williams@brlda.gov","	+1-243-253-8148x805","Thomas Velez"
"297","Joel Huang","Data Engineer","joel_huang@brlda.gov","	+1-664-111-4036x908","Rebecca Richard"
"298","Joe Cooper","Business Analyst","joe_cooper@brlda.gov","001-835-870-6444x59667","Emily Nelson"
"299","Aaron Nolan","Program Manager","aaron_nolan@brlda.gov","	+1-042-287-2235x609","Melissa Harper"
"300","Rebecca Maldonado","Business Analyst","rebecca_maldonado@brlda.gov","209.411.9635x34960","Thomas Crawford"
"301","Ricky Tate","Statistician","ricky_tate@brlda.gov","6174566897","Jodi Pratt"
"302","Kathleen Macdonald MD","Quality Assurance Analyst","kathleen_macdonald_md@brlda.gov","(456)004-8379","Julie Roberts"
"303","Tammy Rodriguez","Data Analyst","tammy_rodriguez@brlda.gov","001-670-776-0595x84447","Kimberly Nguyen"
"304","Joseph Parker","Data Analyst","joseph_parker@brlda.gov","9849126093","Corey Dougherty"
"305","Nichole Harrington","Project Manager","nichole_harrington@brlda.gov","(071)063-2260","Jamie Anderson"
"306","Abigail Thompson MD","Business Analyst","abigail_thompson_md@brlda.gov","	+1-223-138-9311","Leslie Smith"
"307","Brian Peck","Quality Assurance Analyst","brian_peck@brlda.gov","001-793-210-3219x16566","Tony Potts"
"308","Charles Jordan","Quality Assurance Analyst","charles_jordan@brlda.gov","121.928.9636","Joseph Orozco"
"309","Jessica Miller","Data Analyst","jessica_miller@brlda.gov","187.831.9689x98212","Michael Smith"
"310","Marvin Rhodes","Scrum Master","marvin_rhodes@brlda.gov","001-356-102-0294x29238","Jennifer Watson"
"311","Anita Phillips","Quality Assurance Analyst","anita_phillips@brlda.gov","001-550-280-7011","Donna Wood"
"312","Paul Dunn","Scrum Master","paul_dunn@brlda.gov","524.120.7695x444","Nichole Chavez"
"313","Cole Hernandez","Data Engineer","cole_hernandez@brlda.gov","	+1-761-009-6080x101","Robert Morgan"
"314","Heather Atkinson","Data Scientist","heather_atkinson@brlda.gov","(235)231-3526x17570","Tammy Castro"
"315","Catherine Walker","Scrum Master","catherine_walker@brlda.gov","	+1-737-171-7761x786","Kara Chaney"
"316","Veronica May","Machine Learning Engineer","veronica_may@brlda.gov","3564081600","Leonard Scott"
"317","Elizabeth Schmidt","Project Manager","elizabeth_schmidt@brlda.gov","859.830.1879x071","Corey Barnett"
"318","Bradley Coleman","Quality Assurance Analyst","bradley_coleman@brlda.gov","026-998-8171x5078","Tracy Kline"
"319","Michael Martinez","Business Analyst","michael_martinez@brlda.gov","	+1-350-993-5228x480","Alexander Faulkner"
"320","Mr. Kevin Torres","Business Analyst","mr._kevin_torres@brlda.gov","286.435.9140","Megan Ryan"
"321","Linda Sullivan","Business Analyst","linda_sullivan@brlda.gov","001-922-947-9981x844","Megan Wilson"
"322","Robert Larson","Data Scientist","robert_larson@brlda.gov","(644)964-4799x73200","Steven King"
"323","Mary Jones","Quality Assurance Analyst","mary_jones@brlda.gov","(987)474-7693x801","Austin Black"
"324","Mike Hood","Scrum Master","mike_hood@brlda.gov","4196508151","Mrs. Terri Hays DDS"
"325","Victor Mullins","Data Analyst","victor_mullins@brlda.gov","	+1-588-788-2179x564","Elizabeth Barnett"
"326","Julia Lewis","Project Manager","julia_lewis@brlda.gov","	+1-342-987-6412x53235","Jason Lee"
"327","Kelly Warner","Business Analyst","kelly_warner@brlda.gov","974-090-7361x9306","Larry Pope"
"328","Tony Ellis","Statistician","tony_ellis@brlda.gov","730-122-6490","Marcus Aguilar"
"329","Michelle Hamilton","Business Analyst","michelle_hamilton@brlda.gov","124-573-1725","Jennifer Abbott DDS"
"330","Jeremy Wilkins","Data Analyst","jeremy_wilkins@brlda.gov","206-110-2267","Laura Jackson"
"331","Ronald Freeman","Program Manager","ronald_freeman@brlda.gov","253-676-4389","Susan Carter"
"332","Shannon Porter","Project Manager","shannon_porter@brlda.gov","001-909-161-3438x4777","Patricia Orozco"
"333","Erin Nguyen","Program Manager","erin_nguyen@brlda.gov","	+1-188-255-7024","Robert Harrington"
"334","Sandra Sheppard","Quality Assurance Analyst","sandra_sheppard@brlda.gov","	+1-039-610-9516x475","Rick Edwards"
"335","Emily Brown","Data Engineer","emily_brown@brlda.gov","(401)397-6671x827","Brian Curry"
"336","Andrea Estrada","Business Analyst","andrea_estrada@brlda.gov","292.853.7631","Tina Stewart"
"337","Taylor Williams","Data Analyst","taylor_williams@brlda.gov","577.612.0344x6608","Mr. Grant Hill"
"338","Todd Gomez","Business Analyst","todd_gomez@brlda.gov","214.271.3739x57141","Brandon Jones"
"339","Eric Perry","Data Engineer","eric_perry@brlda.gov","(285)914-6992","Patrick Roberts"
"340","Lisa Roberts","Data Engineer","lisa_roberts@brlda.gov","755.243.1666x216","Douglas Rosales"
"341","Wendy Ramos","Machine Learning Engineer","wendy_ramos@brlda.gov","	+1-002-182-3864x2505","Steven Reed"
"342","Mark Johnson","Statistician","mark_johnson@brlda.gov","(682)806-5757x44057","Robert Davis"
"343","Johnny Skinner","Statistician","johnny_skinner@brlda.gov","329.987.6089x492","Sierra Williams"
"344","William Leon","Data Engineer","william_leon@brlda.gov","001-105-869-8043","John Carr"
"345","Wendy Sheppard","Machine Learning Engineer","wendy_sheppard@brlda.gov","(081)562-2223x95607","Melissa Carter"
"346","Martha Lucas","Program Manager","martha_lucas@brlda.gov","	+1-850-769-3661x4776","Beth Pierce"
"347","Matthew Anderson","Data Engineer","matthew_anderson@brlda.gov","468.162.9238x14126","Christopher Gallegos"
"348","Thomas Valdez","Business Analyst","thomas_valdez@brlda.gov","062.005.6341x4733","Robert Pena"
"349","Diamond Gonzalez","Data Engineer","diamond_gonzalez@brlda.gov","	+1-039-700-6855","Perry Lopez"
"350","Joseph Parks","Business Analyst","joseph_parks@brlda.gov","203-796-5080x298","Gerald Torres"
"351","Charles Lane","Data Analyst","charles_lane@brlda.gov","2914312837","Christopher Walker"
"352","Brandy Davis","Business Analyst","brandy_davis@brlda.gov","993-132-2473x7665","Daniel Gonzalez"
"353","Michele Flores","Data Analyst","michele_flores@brlda.gov","34454337","Latoya Sanders"
"354","Thomas Long","Statistician","thomas_long@brlda.gov","852.495.2686x4333","David Andrews II"
"355","Kristopher Lee","Program Manager","kristopher_lee@brlda.gov","	+1-121-220-5736x442","Mary Paul"
"356","Lauren Frazier","Data Analyst","lauren_frazier@brlda.gov","(440)286-1866x02542","Antonio Farrell"
"357","Matthew Martin","Data Engineer","matthew_martin@brlda.gov","5764939168","Katherine Warner"
"358","Thomas Rojas","Data Scientist","thomas_rojas@brlda.gov","128-309-2885","Brenda Winters"
"359","Michelle Mendez","Data Engineer","michelle_mendez@brlda.gov","039-822-4736","Keith Henderson"
"360","Dylan Wright","Program Manager","dylan_wright@brlda.gov","	+1-909-080-8528x7718","Stephen Kramer"
"361","Patrick Martin","Project Manager","patrick_martin@brlda.gov","1902618177","Caitlin Robinson"
"362","Daniel Powers","Machine Learning Engineer","daniel_powers@brlda.gov","001-147-897-8530x66391","James Avery"
"363","Jennifer Lowery","Project Manager","jennifer_lowery@brlda.gov","196.553.4420x199","Jim Nelson"
"364","Kimberly Little","Data Engineer","kimberly_little@brlda.gov","	+1-140-187-1761","James Kane"
"365","Heather Gomez","Data Analyst","heather_gomez@brlda.gov","001-142-995-6662x931","Paige Kennedy"
"366","Susan Jacobs","Business Analyst","susan_jacobs@brlda.gov","915-414-8540x1313","Pamela Bolton"
"367","Adam Yoder","Data Scientist","adam_yoder@brlda.gov","001-615-194-8669x915","Nicole Gonzalez"
"368","Bethany Houston","Data Engineer","bethany_houston@brlda.gov","333-901-4808x1875","Brooke Hubbard"
"369","Mrs. Lauren Martinez","Machine Learning Engineer","mrs._lauren_martinez@brlda.gov","950-171-7497x27756","Barbara Stanley"
"370","John Powell","Machine Learning Engineer","john_powell@brlda.gov","	+1-167-943-4455x4018","Linda Davis"
"371","Christopher Burton","Quality Assurance Analyst","christopher_burton@brlda.gov","(178)117-3987x9211","David Bradley"
"372","Jacqueline Jennings","Data Analyst","jacqueline_jennings@brlda.gov","001-838-280-2933x6520","William Collier"
"373","Danielle Ayers","Data Engineer","danielle_ayers@brlda.gov","(090)453-0915x27215","William Bryant"
"374","Joann Williamson DDS","Data Scientist","joann_williamson_dds@brlda.gov","(449)642-3365","Robert Patel"
"375","Charles Norton","Data Scientist","charles_norton@brlda.gov","001-649-647-8666x55498","Katherine Smith"
"376","Lauren Ferguson","Data Scientist","lauren_ferguson@brlda.gov","(978)186-2885","Jennifer Wilson"
"377","Jorge Mcdonald","Data Engineer","jorge_mcdonald@brlda.gov","	+1-343-231-2817x5627","Kimberly Taylor"
"378","Samantha Tucker","Data Analyst","samantha_tucker@brlda.gov","238.751.5855x6592","Vanessa Hall"
"379","Beth Sanchez","Statistician","beth_sanchez@brlda.gov","001-518-582-7761","Christian Davis"
"380","Donald Navarro","Quality Assurance Analyst","donald_navarro@brlda.gov","668.853.9475x6231","Susan Bishop"
"381","Jennifer Young","Statistician","jennifer_young@brlda.gov","(188)988-7284x01620","Jordan Simon"
"382","Randall Benton","Scrum Master","randall_benton@brlda.gov","001-741-731-5896x43036","Jennifer Miller"
"383","Matthew Jackson","Project Manager","matthew_jackson@brlda.gov","001-258-275-5020","John Carr"
"384","Shannon Garcia","Quality Assurance Analyst","shannon_garcia@brlda.gov","(060)811-5522","Christopher Carter"
"385","Edwin Peck","Program Manager","edwin_peck@brlda.gov","946-682-6683x415","Rick Rivera"
"386","Linda Matthews","Project Manager","linda_matthews@brlda.gov","001-701-094-0156","Richard Andrews"
"387","Antonio Baker","Statistician","antonio_baker@brlda.gov","(245)343-8168x669","Melissa Chapman"
"388","Kyle Olson","Machine Learning Engineer","kyle_olson@brlda.gov","	+1-091-048-0332x1010","Alicia Frost"
"389","Troy Dyer","Quality Assurance Analyst","troy_dyer@brlda.gov","001-489-223-0234","Kirsten Smith"
"390","Kari Lee","Machine Learning Engineer","kari_lee@brlda.gov","032-302-5064","Mark Stewart"
"391","Kathleen Alvarez","Data Analyst","kathleen_alvarez@brlda.gov","	+1-019-930-6119x525","Robert Morales"
"392","David Dean","Statistician","david_dean@brlda.gov","097-806-5870x794","Roberto Navarro"
"393","Kyle Flores","Statistician","kyle_flores@brlda.gov","318-065-8076x72871","Daniel Mann"
"394","Courtney Stewart","Project Manager","courtney_stewart@brlda.gov","(001)632-1951x6704","Steven Mcdonald"
"395","Angela Miranda","Scrum Master","angela_miranda@brlda.gov","(430)159-1914x95270","Ryan Mccarthy"
"396","Ronald Gilmore","Data Scientist","ronald_gilmore@brlda.gov","(724)947-9188","Angela Lowe"
"397","Katelyn Mercado","Business Analyst","katelyn_mercado@brlda.gov","(211)036-8719x8894","Ricardo Hernandez"
"398","Gregory Santana","Scrum Master","gregory_santana@brlda.gov","119-292-6399","Robin Lawson"
"399","Elizabeth Arnold","Program Manager","elizabeth_arnold@brlda.gov","(768)501-3249","Jacqueline Espinoza"
"400","Charles Ruiz","Data Analyst","charles_ruiz@brlda.gov","(633)947-4777x50513","Rebecca Maldonado"
"401","Stephanie Elliott","Project Manager","stephanie_elliott@brlda.gov","(107)789-3553","Dr. Felicia Marsh"
"402","Jeremy Nguyen","Statistician","jeremy_nguyen@brlda.gov","303-468-3464x251","Kirsten Smith"
"403","Tiffany Wagner","Business Analyst","tiffany_wagner@brlda.gov","686.193.1672x555","Barbara Smith"
"404","Susan Evans","Scrum Master","susan_evans@brlda.gov","(696)955-3615","Richard Yang"
"405","Kaitlin Webb","Data Analyst","kaitlin_webb@brlda.gov","(052)176-1338","Dorothy Murphy"
"406","Catherine Richmond","Data Analyst","catherine_richmond@brlda.gov","	+1-743-005-5269x677","James Murray"
"407","Joel Reyes","Project Manager","joel_reyes@brlda.gov","	+1-523-785-3736x0997","Jennifer Coleman"
"408","Joshua Conley","Scrum Master","joshua_conley@brlda.gov","897-444-0263x6208","Joseph Walker"
"409","Tara Rivera","Data Scientist","tara_rivera@brlda.gov","939-397-9232","John Woodard"
"410","Reginald Porter","Machine Learning Engineer","reginald_porter@brlda.gov","112-361-6851","Timothy Garrison"
"411","Dustin Garner","Program Manager","dustin_garner@brlda.gov","	+1-424-418-7174x408","Michael Todd"
"412","Rodney Crawford","Statistician","rodney_crawford@brlda.gov","(617)411-6523","Brooke Hunt"
"413","Diana Ingram","Data Analyst","diana_ingram@brlda.gov","(593)412-6285x720","James Glenn"
"414","Jessica Stewart","Business Analyst","jessica_stewart@brlda.gov","(098)070-3805x531","Samantha Shea"
"415","Michele Murphy","Quality Assurance Analyst","michele_murphy@brlda.gov","001-396-379-2996x662","Caleb Santos"
"416","Patty Reyes","Statistician","patty_reyes@brlda.gov","601-679-8140","Jessica Christensen"
"417","Michael Williams","Machine Learning Engineer","michael_williams@brlda.gov","	+1-525-680-1173x3421","Julia Mendoza"
"418","Jason Perez","Scrum Master","jason_perez@brlda.gov","439.808.5071","Jeffrey Wood"
"419","Gina Carney","Program Manager","gina_carney@brlda.gov","452.186.3658","Ian Jacobson"
"420","Michael Lewis","Data Scientist","michael_lewis@brlda.gov","(103)178-6444x127","Molly Wood"
"421","Andrew Nguyen","Program Manager","andrew_nguyen@brlda.gov","	+1-652-893-4288x07620","Amy Munoz"
"422","Ryan Koch","Quality Assurance Analyst","ryan_koch@brlda.gov","(251)183-9657x28874","Lisa Stanley"
"423","Kimberly Rose","Data Analyst","kimberly_rose@brlda.gov","(682)775-8498x64391","Sarah Williams"
"424","John Long","Business Analyst","john_long@brlda.gov","305-305-2306x79358","Vincent Ortega"
"425","Leslie Bishop","Quality Assurance Analyst","leslie_bishop@brlda.gov","917-956-3834x099","Stephen Kramer"
"426","Christopher Brown","Machine Learning Engineer","christopher_brown@brlda.gov","087-151-6889","Nicholas Brown"
"427","Melissa Evans","Business Analyst","melissa_evans@brlda.gov","	+1-627-657-7419","John Webb"
"428","Michael Nash","Statistician","michael_nash@brlda.gov","	+1-843-055-7575x8801","Angela Reyes"
"429","Miss Sara King","Scrum Master","miss_sara_king@brlda.gov","968.621.1252","Laura Gibbs"
"430","Kayla Tucker","Quality Assurance Analyst","kayla_tucker@brlda.gov","(571)541-9594x367","Martin Reynolds"
"431","Bryan Guerrero","Scrum Master","bryan_guerrero@brlda.gov","4629696864","Tonya Romero"
"432","Jay Green","Data Scientist","jay_green@brlda.gov","(679)151-3832x4060","Oscar Rogers"
"433","Richard Obrien","Data Scientist","richard_obrien@brlda.gov","(804)093-4668","Alexander Martin"
"434","Charles Parker","Data Analyst","charles_parker@brlda.gov","	+1-891-008-1122x861","Katrina Morgan"
"435","Belinda Rogers","Project Manager","belinda_rogers@brlda.gov","001-539-064-6855","Michael Adkins"
"436","Susan Cooper","Statistician","susan_cooper@brlda.gov","500.067.3764x7841","Brandon Jones"
"437","Mrs. Dana Carter","Data Engineer","mrs._dana_carter@brlda.gov","161.576.4145x55524","Todd Turner"
"438","Michael Harvey","Quality Assurance Analyst","michael_harvey@brlda.gov","898-081-0418x38986","Natalie Snyder"
